case_id,model_source,spider_question_id,database_id,raw_sql_file,extraction_log_file,generation_timestamp,output_present,extraction_success,token_count,generation_latency_ms
dtest_case_0185,gpt4,q186,db_121,raw_outputs/gpt4/dtest_case_0185.sql,extraction_logs/gpt4/dtest_case_0185.json,2025-01-15T00:37:37Z,True,True,462,844
dtest_case_0185,claude3,q186,db_121,raw_outputs/claude3/dtest_case_0185.sql,extraction_logs/claude3/dtest_case_0185.json,2025-01-16T16:09:27Z,True,True,158,6646
dtest_case_0186,current_local,q187,db_116,raw_outputs/current_local/dtest_case_0186.sql,extraction_logs/current_local/dtest_case_0186.json,2025-01-14T19:18:34Z,True,True,178,395
dtest_case_0186,gpt4,q187,db_116,raw_outputs/gpt4/dtest_case_0186.sql,extraction_logs/gpt4/dtest_case_0186.json,2025-01-15T11:59:26Z,True,True,72,5984
dtest_case_0186,claude3,q187,db_116,raw_outputs/claude3/dtest_case_0186.sql,extraction_logs/claude3/dtest_case_0186.json,2025-01-16T20:57:51Z,True,True,286,5630
dtest_case_0187,current_local,q188,db_003,raw_outputs/current_local/dtest_case_0187.sql,extraction_logs/current_local/dtest_case_0187.json,2025-01-14T13:31:54Z,True,True,85,4917
dtest_case_0187,gpt4,q188,db_003,raw_outputs/gpt4/dtest_case_0187.sql,extraction_logs/gpt4/dtest_case_0187.json,2025-01-15T09:48:41Z,True,True,385,6440
dtest_case_0187,claude3,q188,db_003,raw_outputs/claude3/dtest_case_0187.sql,extraction_logs/claude3/dtest_case_0187.json,2025-01-16T16:20:08Z,True,True,158,2794
dtest_case_0188,current_local,q189,db_103,raw_outputs/current_local/dtest_case_0188.sql,extraction_logs/current_local/dtest_case_0188.json,2025-01-14T06:21:40Z,True,True,475,286
dtest_case_0188,gpt4,q189,db_103,raw_outputs/gpt4/dtest_case_0188.sql,extraction_logs/gpt4/dtest_case_0188.json,2025-01-15T16:11:22Z,True,True,463,7168
dtest_case_0188,claude3,q189,db_103,raw_outputs/claude3/dtest_case_0188.sql,extraction_logs/claude3/dtest_case_0188.json,2025-01-16T21:08:28Z,True,True,136,2900
dtest_case_0189,current_local,q190,db_198,raw_outputs/current_local/dtest_case_0189.sql,extraction_logs/current_local/dtest_case_0189.json,2025-01-14T13:51:46Z,True,True,94,5720
dtest_case_0189,gpt4,q190,db_198,raw_outputs/gpt4/dtest_case_0189.sql,extraction_logs/gpt4/dtest_case_0189.json,2025-01-15T22:39:20Z,True,True,183,6963
dtest_case_0189,claude3,q190,db_198,raw_outputs/claude3/dtest_case_0189.sql,extraction_logs/claude3/dtest_case_0189.json,2025-01-16T17:29:21Z,True,True,463,920
dtest_case_0190,current_local,q191,db_200,raw_outputs/current_local/dtest_case_0190.sql,extraction_logs/current_local/dtest_case_0190.json,2025-01-14T10:31:41Z,True,True,171,1873
dtest_case_0190,gpt4,q191,db_200,raw_outputs/gpt4/dtest_case_0190.sql,extraction_logs/gpt4/dtest_case_0190.json,2025-01-15T14:59:50Z,True,True,250,5553
dtest_case_0190,claude3,q191,db_200,raw_outputs/claude3/dtest_case_0190.sql,extraction_logs/claude3/dtest_case_0190.json,2025-01-16T10:13:38Z,True,True,295,7494
dtest_case_0191,current_local,q192,db_155,raw_outputs/current_local/dtest_case_0191.sql,extraction_logs/current_local/dtest_case_0191.json,2025-01-14T18:53:14Z,True,True,201,7951
dtest_case_0191,gpt4,q192,db_155,raw_outputs/gpt4/dtest_case_0191.sql,extraction_logs/gpt4/dtest_case_0191.json,2025-01-15T10:08:46Z,True,True,68,2442
dtest_case_0191,claude3,q192,db_155,raw_outputs/claude3/dtest_case_0191.sql,extraction_logs/claude3/dtest_case_0191.json,2025-01-16T09:39:46Z,True,True,462,1145
dtest_case_0192,current_local,q193,db_137,raw_outputs/current_local/dtest_case_0192.sql,extraction_logs/current_local/dtest_case_0192.json,2025-01-14T01:50:12Z,True,True,467,4388
dtest_case_0192,gpt4,q193,db_137,raw_outputs/gpt4/dtest_case_0192.sql,extraction_logs/gpt4/dtest_case_0192.json,2025-01-15T15:46:12Z,True,True,294,5127
dtest_case_0192,claude3,q193,db_137,raw_outputs/claude3/dtest_case_0192.sql,extraction_logs/claude3/dtest_case_0192.json,2025-01-16T06:23:25Z,True,True,318,1548
dtest_case_0193,current_local,q194,db_062,raw_outputs/current_local/dtest_case_0193.sql,extraction_logs/current_local/dtest_case_0193.json,2025-01-14T16:02:06Z,True,True,152,1020
dtest_case_0193,gpt4,q194,db_062,raw_outputs/gpt4/dtest_case_0193.sql,extraction_logs/gpt4/dtest_case_0193.json,2025-01-15T00:48:16Z,True,True,300,1988
dtest_case_0193,claude3,q194,db_062,raw_outputs/claude3/dtest_case_0193.sql,extraction_logs/claude3/dtest_case_0193.json,2025-01-16T02:14:28Z,True,True,465,7137
dtest_case_0194,current_local,q195,db_165,raw_outputs/current_local/dtest_case_0194.sql,extraction_logs/current_local/dtest_case_0194.json,2025-01-14T15:24:53Z,True,True,169,2047
dtest_case_0194,gpt4,q195,db_165,raw_outputs/gpt4/dtest_case_0194.sql,extraction_logs/gpt4/dtest_case_0194.json,2025-01-15T00:28:56Z,True,True,474,2746
dtest_case_0194,claude3,q195,db_165,raw_outputs/claude3/dtest_case_0194.sql,extraction_logs/claude3/dtest_case_0194.json,2025-01-16T11:50:53Z,True,True,255,3684
dtest_case_0195,current_local,q196,db_051,raw_outputs/current_local/dtest_case_0195.sql,extraction_logs/current_local/dtest_case_0195.json,2025-01-14T18:18:01Z,True,True,320,5194
dtest_case_0195,gpt4,q196,db_051,raw_outputs/gpt4/dtest_case_0195.sql,extraction_logs/gpt4/dtest_case_0195.json,2025-01-15T10:52:45Z,True,True,281,7001
dtest_case_0195,claude3,q196,db_051,raw_outputs/claude3/dtest_case_0195.sql,extraction_logs/claude3/dtest_case_0195.json,2025-01-16T18:47:01Z,True,True,71,2765
dtest_case_0196,current_local,q197,db_172,raw_outputs/current_local/dtest_case_0196.sql,extraction_logs/current_local/dtest_case_0196.json,2025-01-14T11:46:56Z,True,True,384,931
dtest_case_0196,gpt4,q197,db_172,raw_outputs/gpt4/dtest_case_0196.sql,extraction_logs/gpt4/dtest_case_0196.json,2025-01-15T19:56:48Z,True,True,371,6676
dtest_case_0196,claude3,q197,db_172,raw_outputs/claude3/dtest_case_0196.sql,extraction_logs/claude3/dtest_case_0196.json,2025-01-16T12:53:14Z,True,True,270,834
dtest_case_0197,current_local,q198,db_152,raw_outputs/current_local/dtest_case_0197.sql,extraction_logs/current_local/dtest_case_0197.json,2025-01-14T09:28:02Z,True,True,231,405
dtest_case_0197,gpt4,q198,db_152,raw_outputs/gpt4/dtest_case_0197.sql,extraction_logs/gpt4/dtest_case_0197.json,2025-01-15T07:58:54Z,True,True,109,6203
dtest_case_0197,claude3,q198,db_152,raw_outputs/claude3/dtest_case_0197.sql,extraction_logs/claude3/dtest_case_0197.json,2025-01-16T10:57:30Z,True,True,396,7781
dtest_case_0198,current_local,q199,db_059,raw_outputs/current_local/dtest_case_0198.sql,extraction_logs/current_local/dtest_case_0198.json,2025-01-14T10:01:48Z,True,True,208,7491
dtest_case_0198,gpt4,q199,db_059,raw_outputs/gpt4/dtest_case_0198.sql,extraction_logs/gpt4/dtest_case_0198.json,2025-01-15T01:55:14Z,True,False,469,5455
dtest_case_0198,claude3,q199,db_059,raw_outputs/claude3/dtest_case_0198.sql,extraction_logs/claude3/dtest_case_0198.json,2025-01-16T08:57:57Z,True,True,478,2053
dtest_case_0199,current_local,q200,db_118,raw_outputs/current_local/dtest_case_0199.sql,extraction_logs/current_local/dtest_case_0199.json,2025-01-14T06:31:57Z,True,True,404,6828
dtest_case_0199,gpt4,q200,db_118,raw_outputs/gpt4/dtest_case_0199.sql,extraction_logs/gpt4/dtest_case_0199.json,2025-01-15T18:43:28Z,True,True,141,1488
dtest_case_0199,claude3,q200,db_118,raw_outputs/claude3/dtest_case_0199.sql,extraction_logs/claude3/dtest_case_0199.json,2025-01-16T05:28:57Z,True,True,264,1190
dtest_case_0200,current_local,q201,db_160,raw_outputs/current_local/dtest_case_0200.sql,extraction_logs/current_local/dtest_case_0200.json,2025-01-14T02:20:25Z,True,True,294,1693
dtest_case_0200,gpt4,q201,db_160,raw_outputs/gpt4/dtest_case_0200.sql,extraction_logs/gpt4/dtest_case_0200.json,2025-01-15T09:11:41Z,True,True,316,253
dtest_case_0200,claude3,q201,db_160,raw_outputs/claude3/dtest_case_0200.sql,extraction_logs/claude3/dtest_case_0200.json,2025-01-16T15:07:39Z,True,True,89,7604
dtest_case_0201,current_local,q202,db_096,raw_outputs/current_local/dtest_case_0201.sql,extraction_logs/current_local/dtest_case_0201.json,2025-01-14T01:29:29Z,True,True,349,4690
dtest_case_0201,gpt4,q202,db_096,raw_outputs/gpt4/dtest_case_0201.sql,extraction_logs/gpt4/dtest_case_0201.json,2025-01-15T14:15:16Z,True,True,227,6739
dtest_case_0201,claude3,q202,db_096,raw_outputs/claude3/dtest_case_0201.sql,extraction_logs/claude3/dtest_case_0201.json,2025-01-16T18:25:22Z,True,True,273,5688
dtest_case_0202,current_local,q203,db_180,raw_outputs/current_local/dtest_case_0202.sql,extraction_logs/current_local/dtest_case_0202.json,2025-01-14T05:56:46Z,True,True,271,6404
dtest_case_0202,gpt4,q203,db_180,raw_outputs/gpt4/dtest_case_0202.sql,extraction_logs/gpt4/dtest_case_0202.json,2025-01-15T00:29:44Z,True,True,454,7745
dtest_case_0202,claude3,q203,db_180,raw_outputs/claude3/dtest_case_0202.sql,extraction_logs/claude3/dtest_case_0202.json,2025-01-16T13:12:26Z,True,True,327,5905
dtest_case_0203,current_local,q204,db_113,raw_outputs/current_local/dtest_case_0203.sql,extraction_logs/current_local/dtest_case_0203.json,2025-01-14T06:52:14Z,True,True,328,3134
dtest_case_0203,gpt4,q204,db_113,raw_outputs/gpt4/dtest_case_0203.sql,extraction_logs/gpt4/dtest_case_0203.json,2025-01-15T05:23:19Z,True,True,389,403
dtest_case_0203,claude3,q204,db_113,raw_outputs/claude3/dtest_case_0203.sql,extraction_logs/claude3/dtest_case_0203.json,2025-01-16T00:27:07Z,True,False,112,2781
dtest_case_0204,current_local,q205,db_062,raw_outputs/current_local/dtest_case_0204.sql,extraction_logs/current_local/dtest_case_0204.json,2025-01-14T05:20:31Z,True,True,54,3075
dtest_case_0204,gpt4,q205,db_062,raw_outputs/gpt4/dtest_case_0204.sql,extraction_logs/gpt4/dtest_case_0204.json,2025-01-15T23:45:49Z,True,True,266,2303
dtest_case_0204,claude3,q205,db_062,raw_outputs/claude3/dtest_case_0204.sql,extraction_logs/claude3/dtest_case_0204.json,2025-01-16T13:58:55Z,True,True,462,4750
dtest_case_0205,current_local,q206,db_186,raw_outputs/current_local/dtest_case_0205.sql,extraction_logs/current_local/dtest_case_0205.json,2025-01-14T07:12:37Z,True,True,313,2578
dtest_case_0205,gpt4,q206,db_186,raw_outputs/gpt4/dtest_case_0205.sql,extraction_logs/gpt4/dtest_case_0205.json,2025-01-15T00:53:37Z,True,True,325,1875
dtest_case_0205,claude3,q206,db_186,raw_outputs/claude3/dtest_case_0205.sql,extraction_logs/claude3/dtest_case_0205.json,2025-01-16T10:30:26Z,True,True,414,7202
dtest_case_0206,current_local,q207,db_052,raw_outputs/current_local/dtest_case_0206.sql,extraction_logs/current_local/dtest_case_0206.json,2025-01-14T02:30:14Z,True,True,318,6200
dtest_case_0206,gpt4,q207,db_052,raw_outputs/gpt4/dtest_case_0206.sql,extraction_logs/gpt4/dtest_case_0206.json,2025-01-15T02:51:10Z,True,True,487,6290
dtest_case_0206,claude3,q207,db_052,raw_outputs/claude3/dtest_case_0206.sql,extraction_logs/claude3/dtest_case_0206.json,2025-01-16T15:52:34Z,True,False,464,2709
dtest_case_0207,current_local,q208,db_012,raw_outputs/current_local/dtest_case_0207.sql,extraction_logs/current_local/dtest_case_0207.json,2025-01-14T23:49:48Z,True,True,465,6550
dtest_case_0207,gpt4,q208,db_012,raw_outputs/gpt4/dtest_case_0207.sql,extraction_logs/gpt4/dtest_case_0207.json,2025-01-15T10:57:34Z,True,True,246,3396
dtest_case_0207,claude3,q208,db_012,raw_outputs/claude3/dtest_case_0207.sql,extraction_logs/claude3/dtest_case_0207.json,2025-01-16T09:18:24Z,True,True,78,4678
dtest_case_0208,current_local,q209,db_039,raw_outputs/current_local/dtest_case_0208.sql,extraction_logs/current_local/dtest_case_0208.json,2025-01-14T18:42:01Z,True,True,476,5595
dtest_case_0208,gpt4,q209,db_039,raw_outputs/gpt4/dtest_case_0208.sql,extraction_logs/gpt4/dtest_case_0208.json,2025-01-15T15:18:22Z,True,True,159,5289
dtest_case_0208,claude3,q209,db_039,raw_outputs/claude3/dtest_case_0208.sql,extraction_logs/claude3/dtest_case_0208.json,2025-01-16T22:27:04Z,True,True,438,3834
dtest_case_0209,current_local,q210,db_130,raw_outputs/current_local/dtest_case_0209.sql,extraction_logs/current_local/dtest_case_0209.json,2025-01-14T20:11:49Z,True,True,162,2417
dtest_case_0209,gpt4,q210,db_130,raw_outputs/gpt4/dtest_case_0209.sql,extraction_logs/gpt4/dtest_case_0209.json,2025-01-15T19:37:24Z,True,True,337,4178
dtest_case_0209,claude3,q210,db_130,raw_outputs/claude3/dtest_case_0209.sql,extraction_logs/claude3/dtest_case_0209.json,2025-01-16T17:26:54Z,True,True,425,6814
dtest_case_0210,current_local,q211,db_131,raw_outputs/current_local/dtest_case_0210.sql,extraction_logs/current_local/dtest_case_0210.json,2025-01-14T10:20:43Z,True,True,474,770
dtest_case_0210,gpt4,q211,db_131,raw_outputs/gpt4/dtest_case_0210.sql,extraction_logs/gpt4/dtest_case_0210.json,2025-01-15T08:53:09Z,True,True,370,7431
dtest_case_0210,claude3,q211,db_131,raw_outputs/claude3/dtest_case_0210.sql,extraction_logs/claude3/dtest_case_0210.json,2025-01-16T06:03:00Z,True,True,455,1949
dtest_case_0211,current_local,q212,db_113,raw_outputs/current_local/dtest_case_0211.sql,extraction_logs/current_local/dtest_case_0211.json,2025-01-14T17:46:16Z,True,True,191,3705
dtest_case_0211,gpt4,q212,db_113,raw_outputs/gpt4/dtest_case_0211.sql,extraction_logs/gpt4/dtest_case_0211.json,2025-01-15T19:49:47Z,True,False,108,5362
dtest_case_0211,claude3,q212,db_113,raw_outputs/claude3/dtest_case_0211.sql,extraction_logs/claude3/dtest_case_0211.json,2025-01-16T14:11:39Z,True,True,271,6509
dtest_case_0212,current_local,q213,db_101,raw_outputs/current_local/dtest_case_0212.sql,extraction_logs/current_local/dtest_case_0212.json,2025-01-14T02:27:55Z,True,True,62,3220
dtest_case_0212,gpt4,q213,db_101,raw_outputs/gpt4/dtest_case_0212.sql,extraction_logs/gpt4/dtest_case_0212.json,2025-01-15T01:36:48Z,True,True,341,7805
dtest_case_0212,claude3,q213,db_101,raw_outputs/claude3/dtest_case_0212.sql,extraction_logs/claude3/dtest_case_0212.json,2025-01-16T10:07:43Z,True,True,199,7003
dtest_case_0213,current_local,q214,db_113,raw_outputs/current_local/dtest_case_0213.sql,extraction_logs/current_local/dtest_case_0213.json,2025-01-14T07:28:39Z,True,True,258,4935
dtest_case_0213,gpt4,q214,db_113,raw_outputs/gpt4/dtest_case_0213.sql,extraction_logs/gpt4/dtest_case_0213.json,2025-01-15T19:51:54Z,True,True,367,6066
dtest_case_0213,claude3,q214,db_113,raw_outputs/claude3/dtest_case_0213.sql,extraction_logs/claude3/dtest_case_0213.json,2025-01-16T06:15:44Z,True,True,489,1143
dtest_case_0214,current_local,q215,db_184,raw_outputs/current_local/dtest_case_0214.sql,extraction_logs/current_local/dtest_case_0214.json,2025-01-14T20:22:23Z,True,True,122,7274
dtest_case_0214,gpt4,q215,db_184,raw_outputs/gpt4/dtest_case_0214.sql,extraction_logs/gpt4/dtest_case_0214.json,2025-01-15T18:19:36Z,True,True,288,3494
dtest_case_0214,claude3,q215,db_184,raw_outputs/claude3/dtest_case_0214.sql,extraction_logs/claude3/dtest_case_0214.json,2025-01-16T22:56:07Z,True,True,422,4005
dtest_case_0215,current_local,q216,db_081,raw_outputs/current_local/dtest_case_0215.sql,extraction_logs/current_local/dtest_case_0215.json,2025-01-14T13:19:59Z,True,True,168,7635
dtest_case_0215,gpt4,q216,db_081,raw_outputs/gpt4/dtest_case_0215.sql,extraction_logs/gpt4/dtest_case_0215.json,2025-01-15T16:16:41Z,True,True,452,4789
dtest_case_0215,claude3,q216,db_081,raw_outputs/claude3/dtest_case_0215.sql,extraction_logs/claude3/dtest_case_0215.json,2025-01-16T10:33:49Z,True,True,107,6121
dtest_case_0216,current_local,q217,db_187,raw_outputs/current_local/dtest_case_0216.sql,extraction_logs/current_local/dtest_case_0216.json,2025-01-14T19:49:37Z,True,True,465,4859
dtest_case_0216,gpt4,q217,db_187,raw_outputs/gpt4/dtest_case_0216.sql,extraction_logs/gpt4/dtest_case_0216.json,2025-01-15T14:36:19Z,True,True,175,2240
dtest_case_0216,claude3,q217,db_187,raw_outputs/claude3/dtest_case_0216.sql,extraction_logs/claude3/dtest_case_0216.json,2025-01-16T07:07:39Z,True,False,456,4655
dtest_case_0217,current_local,q218,db_113,raw_outputs/current_local/dtest_case_0217.sql,extraction_logs/current_local/dtest_case_0217.json,2025-01-14T10:45:07Z,True,True,105,1283
dtest_case_0217,gpt4,q218,db_113,raw_outputs/gpt4/dtest_case_0217.sql,extraction_logs/gpt4/dtest_case_0217.json,2025-01-15T09:38:27Z,True,True,174,1236
dtest_case_0217,claude3,q218,db_113,raw_outputs/claude3/dtest_case_0217.sql,extraction_logs/claude3/dtest_case_0217.json,2025-01-16T03:36:25Z,True,True,272,5657
dtest_case_0218,current_local,q219,db_002,raw_outputs/current_local/dtest_case_0218.sql,extraction_logs/current_local/dtest_case_0218.json,2025-01-14T05:23:55Z,True,True,179,4326
dtest_case_0218,gpt4,q219,db_002,raw_outputs/gpt4/dtest_case_0218.sql,extraction_logs/gpt4/dtest_case_0218.json,2025-01-15T22:10:27Z,True,True,239,2700
dtest_case_0218,claude3,q219,db_002,raw_outputs/claude3/dtest_case_0218.sql,extraction_logs/claude3/dtest_case_0218.json,2025-01-16T05:09:39Z,True,True,457,7722
dtest_case_0219,current_local,q220,db_130,raw_outputs/current_local/dtest_case_0219.sql,extraction_logs/current_local/dtest_case_0219.json,2025-01-14T11:47:59Z,True,True,194,3336
dtest_case_0219,gpt4,q220,db_130,raw_outputs/gpt4/dtest_case_0219.sql,extraction_logs/gpt4/dtest_case_0219.json,2025-01-15T22:30:30Z,True,True,488,2353
dtest_case_0219,claude3,q220,db_130,raw_outputs/claude3/dtest_case_0219.sql,extraction_logs/claude3/dtest_case_0219.json,2025-01-16T20:55:33Z,True,True,446,5408
dtest_case_0220,current_local,q221,db_054,raw_outputs/current_local/dtest_case_0220.sql,extraction_logs/current_local/dtest_case_0220.json,2025-01-14T15:17:50Z,True,True,450,5718
dtest_case_0220,gpt4,q221,db_054,raw_outputs/gpt4/dtest_case_0220.sql,extraction_logs/gpt4/dtest_case_0220.json,2025-01-15T09:14:14Z,True,True,216,7892
dtest_case_0220,claude3,q221,db_054,raw_outputs/claude3/dtest_case_0220.sql,extraction_logs/claude3/dtest_case_0220.json,2025-01-16T16:31:08Z,True,True,267,4002
dtest_case_0221,current_local,q222,db_087,raw_outputs/current_local/dtest_case_0221.sql,extraction_logs/current_local/dtest_case_0221.json,2025-01-14T20:17:12Z,True,True,496,4115
dtest_case_0221,gpt4,q222,db_087,raw_outputs/gpt4/dtest_case_0221.sql,extraction_logs/gpt4/dtest_case_0221.json,2025-01-15T11:37:18Z,True,True,298,426
dtest_case_0221,claude3,q222,db_087,raw_outputs/claude3/dtest_case_0221.sql,extraction_logs/claude3/dtest_case_0221.json,2025-01-16T15:17:15Z,True,True,245,386
dtest_case_0222,current_local,q223,db_129,raw_outputs/current_local/dtest_case_0222.sql,extraction_logs/current_local/dtest_case_0222.json,2025-01-14T07:12:44Z,True,True,278,5709
dtest_case_0222,gpt4,q223,db_129,raw_outputs/gpt4/dtest_case_0222.sql,extraction_logs/gpt4/dtest_case_0222.json,2025-01-15T18:12:56Z,True,True,319,1830
dtest_case_0222,claude3,q223,db_129,raw_outputs/claude3/dtest_case_0222.sql,extraction_logs/claude3/dtest_case_0222.json,2025-01-16T21:03:59Z,True,True,330,3092
dtest_case_0223,current_local,q224,db_147,raw_outputs/current_local/dtest_case_0223.sql,extraction_logs/current_local/dtest_case_0223.json,2025-01-14T05:37:55Z,True,True,271,5770
dtest_case_0223,gpt4,q224,db_147,raw_outputs/gpt4/dtest_case_0223.sql,extraction_logs/gpt4/dtest_case_0223.json,2025-01-15T02:44:53Z,True,True,455,6951
dtest_case_0223,claude3,q224,db_147,raw_outputs/claude3/dtest_case_0223.sql,extraction_logs/claude3/dtest_case_0223.json,2025-01-16T05:07:54Z,True,True,234,2253
dtest_case_0224,current_local,q225,db_126,raw_outputs/current_local/dtest_case_0224.sql,extraction_logs/current_local/dtest_case_0224.json,2025-01-14T13:31:34Z,True,True,305,898
dtest_case_0224,gpt4,q225,db_126,raw_outputs/gpt4/dtest_case_0224.sql,extraction_logs/gpt4/dtest_case_0224.json,2025-01-15T11:48:58Z,True,True,304,4108
dtest_case_0224,claude3,q225,db_126,raw_outputs/claude3/dtest_case_0224.sql,extraction_logs/claude3/dtest_case_0224.json,2025-01-16T19:24:40Z,True,True,262,3009
dtest_case_0225,current_local,q226,db_130,raw_outputs/current_local/dtest_case_0225.sql,extraction_logs/current_local/dtest_case_0225.json,2025-01-14T19:38:21Z,True,True,94,2886
dtest_case_0225,gpt4,q226,db_130,raw_outputs/gpt4/dtest_case_0225.sql,extraction_logs/gpt4/dtest_case_0225.json,2025-01-15T09:49:48Z,True,True,254,536
dtest_case_0225,claude3,q226,db_130,raw_outputs/claude3/dtest_case_0225.sql,extraction_logs/claude3/dtest_case_0225.json,2025-01-16T21:35:32Z,True,True,322,3329
dtest_case_0226,current_local,q227,db_053,raw_outputs/current_local/dtest_case_0226.sql,extraction_logs/current_local/dtest_case_0226.json,2025-01-14T07:49:26Z,True,False,223,527
dtest_case_0226,gpt4,q227,db_053,raw_outputs/gpt4/dtest_case_0226.sql,extraction_logs/gpt4/dtest_case_0226.json,2025-01-15T07:58:25Z,True,True,318,7596
dtest_case_0226,claude3,q227,db_053,raw_outputs/claude3/dtest_case_0226.sql,extraction_logs/claude3/dtest_case_0226.json,2025-01-16T16:27:24Z,True,True,424,3273
dtest_case_0227,current_local,q228,db_172,raw_outputs/current_local/dtest_case_0227.sql,extraction_logs/current_local/dtest_case_0227.json,2025-01-14T21:17:16Z,True,True,62,6951
dtest_case_0227,gpt4,q228,db_172,raw_outputs/gpt4/dtest_case_0227.sql,extraction_logs/gpt4/dtest_case_0227.json,2025-01-15T17:28:45Z,True,True,318,5490
dtest_case_0227,claude3,q228,db_172,raw_outputs/claude3/dtest_case_0227.sql,extraction_logs/claude3/dtest_case_0227.json,2025-01-16T20:29:20Z,True,False,386,3183
dtest_case_0228,current_local,q229,db_160,raw_outputs/current_local/dtest_case_0228.sql,extraction_logs/current_local/dtest_case_0228.json,2025-01-14T18:51:14Z,True,True,251,3635
dtest_case_0228,gpt4,q229,db_160,raw_outputs/gpt4/dtest_case_0228.sql,extraction_logs/gpt4/dtest_case_0228.json,2025-01-15T20:22:51Z,True,True,362,6651
dtest_case_0228,claude3,q229,db_160,raw_outputs/claude3/dtest_case_0228.sql,extraction_logs/claude3/dtest_case_0228.json,2025-01-16T08:53:46Z,True,True,276,6162
dtest_case_0229,current_local,q230,db_198,raw_outputs/current_local/dtest_case_0229.sql,extraction_logs/current_local/dtest_case_0229.json,2025-01-14T01:15:08Z,True,True,189,1704
dtest_case_0229,gpt4,q230,db_198,raw_outputs/gpt4/dtest_case_0229.sql,extraction_logs/gpt4/dtest_case_0229.json,2025-01-15T12:13:56Z,True,True,121,1890
dtest_case_0229,claude3,q230,db_198,raw_outputs/claude3/dtest_case_0229.sql,extraction_logs/claude3/dtest_case_0229.json,2025-01-16T11:00:42Z,True,True,239,1082
dtest_case_0230,current_local,q231,db_160,raw_outputs/current_local/dtest_case_0230.sql,extraction_logs/current_local/dtest_case_0230.json,2025-01-14T10:38:42Z,True,True,465,2753
dtest_case_0230,gpt4,q231,db_160,raw_outputs/gpt4/dtest_case_0230.sql,extraction_logs/gpt4/dtest_case_0230.json,2025-01-15T20:20:39Z,True,True,439,4637
dtest_case_0230,claude3,q231,db_160,raw_outputs/claude3/dtest_case_0230.sql,extraction_logs/claude3/dtest_case_0230.json,2025-01-16T17:37:36Z,True,True,359,6031
dtest_case_0231,current_local,q232,db_068,raw_outputs/current_local/dtest_case_0231.sql,extraction_logs/current_local/dtest_case_0231.json,2025-01-14T08:48:34Z,True,True,393,1016
dtest_case_0231,gpt4,q232,db_068,raw_outputs/gpt4/dtest_case_0231.sql,extraction_logs/gpt4/dtest_case_0231.json,2025-01-15T20:50:01Z,True,True,388,1070
dtest_case_0231,claude3,q232,db_068,raw_outputs/claude3/dtest_case_0231.sql,extraction_logs/claude3/dtest_case_0231.json,2025-01-16T16:05:18Z,True,True,77,4233
dtest_case_0232,current_local,q233,db_183,raw_outputs/current_local/dtest_case_0232.sql,extraction_logs/current_local/dtest_case_0232.json,2025-01-14T05:54:36Z,True,True,117,3997
dtest_case_0232,gpt4,q233,db_183,raw_outputs/gpt4/dtest_case_0232.sql,extraction_logs/gpt4/dtest_case_0232.json,2025-01-15T16:42:35Z,True,True,357,7937
dtest_case_0232,claude3,q233,db_183,raw_outputs/claude3/dtest_case_0232.sql,extraction_logs/claude3/dtest_case_0232.json,2025-01-16T16:40:35Z,True,True,132,5505
dtest_case_0233,current_local,q234,db_184,raw_outputs/current_local/dtest_case_0233.sql,extraction_logs/current_local/dtest_case_0233.json,2025-01-14T02:45:39Z,True,True,333,5192
dtest_case_0233,gpt4,q234,db_184,raw_outputs/gpt4/dtest_case_0233.sql,extraction_logs/gpt4/dtest_case_0233.json,2025-01-15T09:17:47Z,True,True,496,6803
dtest_case_0233,claude3,q234,db_184,raw_outputs/claude3/dtest_case_0233.sql,extraction_logs/claude3/dtest_case_0233.json,2025-01-16T07:23:15Z,True,True,471,3763
dtest_case_0234,current_local,q235,db_123,raw_outputs/current_local/dtest_case_0234.sql,extraction_logs/current_local/dtest_case_0234.json,2025-01-14T08:46:15Z,True,True,336,6815
dtest_case_0234,gpt4,q235,db_123,raw_outputs/gpt4/dtest_case_0234.sql,extraction_logs/gpt4/dtest_case_0234.json,2025-01-15T22:13:44Z,True,True,339,5898
dtest_case_0234,claude3,q235,db_123,raw_outputs/claude3/dtest_case_0234.sql,extraction_logs/claude3/dtest_case_0234.json,2025-01-16T23:53:41Z,True,True,453,7727
dtest_case_0235,current_local,q236,db_145,raw_outputs/current_local/dtest_case_0235.sql,extraction_logs/current_local/dtest_case_0235.json,2025-01-14T09:18:02Z,True,True,244,2177
dtest_case_0235,gpt4,q236,db_145,raw_outputs/gpt4/dtest_case_0235.sql,extraction_logs/gpt4/dtest_case_0235.json,2025-01-15T15:48:14Z,True,True,154,3964
dtest_case_0235,claude3,q236,db_145,raw_outputs/claude3/dtest_case_0235.sql,extraction_logs/claude3/dtest_case_0235.json,2025-01-16T11:25:46Z,True,True,400,4729
dtest_case_0236,current_local,q237,db_038,raw_outputs/current_local/dtest_case_0236.sql,extraction_logs/current_local/dtest_case_0236.json,2025-01-14T19:11:22Z,True,True,225,2430
dtest_case_0236,gpt4,q237,db_038,raw_outputs/gpt4/dtest_case_0236.sql,extraction_logs/gpt4/dtest_case_0236.json,2025-01-15T15:00:53Z,True,True,207,4170
